author,title,chapter_counter,scene_id,annotation,speaker,loudness,sound_event,verb_noun_lemmas
"Reuter, Gabriele",Aus guter Familie,1.8,42,character_sound,Wiesing,3,Später am Abend fragte sie Wiesing,"Abend, fragen"
"Reuter, Gabriele",Aus guter Familie,1.8,42,character_sound,Wiesing,3,und antwortete mit unbegreiflicher Ergebung,"antworten, unbegreiflich, Ergebung"
"Reuter, Gabriele",Aus guter Familie,1.8,42,character_sound,Agathe,3,doch nannte sie sie von nun ab wie die Mutter »Luise «,"nennen, Mutter"
"Reuter, Gabriele",Aus guter Familie,1.9,non-scene,character_sound,Agathe,3,Er war an ihr Schwatzen und Lachen,"sein, Schwatze, lachen"
"Reuter, Gabriele",Aus guter Familie,1.9,non-scene,character_sound,Frau Heidling,3,Unsicher bemerkte die Rätin,"bemerken, Rätin"
"Reuter, Gabriele",Aus guter Familie,1.9,non-scene,character_sound,Frau Heidling,3,Sie seufzte,seufzen
"Reuter, Gabriele",Aus guter Familie,1.9,non-scene,ambient_sound,ambient,3,sobald die Rede auf Walters und Eugeniens Hochzeit kam,"Rede, Hochzeit, kommen"
"Reuter, Gabriele",Aus guter Familie,1.9,43,character_sound,Frau Heidling,3,Frau Heidling eröffnete ihrer Tochter mit betrübtem Gesicht,"Frau, eröffnen, Tochter, betrübt, Gesicht"
"Reuter, Gabriele",Aus guter Familie,1.9,43,character_sound,Herr Heidling,3,der Vater habe entschieden,"Vater, haben, entscheiden"
"Reuter, Gabriele",Aus guter Familie,1.9,43,character_sound,Frau Heidling,3,fügte sie mit einem schelmischen Triumph hinzu,"fügen, schelmisch, Triumph"
"Reuter, Gabriele",Aus guter Familie,1.9,non-scene,character_sound,Mädchen,3,"wurden zwei Ausrufe bald von Lisbeth Wendhagen, bald von Fräulein von Hennig, dann wieder von Kläre Dürrheim oder von Eugenie als neueste Beobachtung preisgegeben","werden, Ausrufe, Wendhag, Fräulein, Kläre, Eugenie, neu, Beobachtung, preisgeben"
"Reuter, Gabriele",Aus guter Familie,1.9,44,character_sound,Agathe,3,Agathe antwortete,antworten
"Reuter, Gabriele",Aus guter Familie,1.9,45,character_sound,Frau von Woszenska,3,"die , aus Leipzig gebürtig, ein lebhaftes Sächsisch redete","lebhaft, Sächsisch, reden"
"Reuter, Gabriele",Aus guter Familie,1.9,45,character_sound,Frau von Woszenska,4,und rief dann fröhlich,rufen
"Reuter, Gabriele",Aus guter Familie,1.9,45,character_sound,Herr von Woszenska,3,und sagte,sagen
"Reuter, Gabriele",Aus guter Familie,1.9,45,character_sound,Agathe,3,Aber Agathe seufzte tief in andächtiger Verwunderung,"seufzen, andächtig, Verwunderung"
"Reuter, Gabriele",Aus guter Familie,1.9,46,character_sound,Frau von Woszenska,4,indem sie ihrem Manne zurief,"Manne, zurufen"
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Frau von Woszenska,3,Frau von Woszenska schimpfte auf die verrückten Schuleinrichtungen,"Frau, schimpfen, verrückt, Schuleinrichtunge"
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Frau von Woszenska,3,"Sie schnarrte das doppelte »R« so eindrucksvoll, daß der Laut förmlich eine pathetische Bedeutung von Zorn und Leidenschaft erhielt","schnarren, doppelt, pathetisch, Bedeutung, Zorn, Leidenschaft, erhalten"
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Frau von Woszenska,2,murmelte Frau von Woszenska,"murmelt, Frau"
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Frau von Woszenska,3,Sie versprach Michel,versprechen
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Frau von Woszenska,3,erzählte sie Agathe,erzählen
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Junge,3,sagte Michel,sagen
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Junge,2,und murmelte ingrimmig,murmelen
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Frauen,4,Seine Mutter und Agathe lachten laut auf,"Mutter, lachen"
"Reuter, Gabriele",Aus guter Familie,1.9,47,character_sound,Junge,4,schrie er begeistert,schrie
"Reuter, Gabriele",Aus guter Familie,1.9,48,character_sound,Herr von Woszenska,3,begann Herr von Woszenski aus jener Zeit zu erzählen,"beginnen, Herr, Zeit, erzählen"
"Reuter, Gabriele",Aus guter Familie,1.9,48,character_sound,Herr von Woszenska,2,während er mit leiser bedeckter Stimme sprach,"leise, bedeckt, Stimme, sprechen"
"Reuter, Gabriele",Aus guter Familie,1.9,48,ambient_sound,ambient,0,Das Meer glänzte still im frühen Morgenlicht,"Meer, glänzen, früh, Morgenlicht"
"Reuter, Gabriele",Aus guter Familie,1.9,49,character_sound,Frau von Woszenska,3,So bestimmte Frau von Woszenska das Programm des Tages,"bestimmt, Frau, Programm, Tag"
"Reuter, Gabriele",Aus guter Familie,1.9,49,character_sound,Frau Heidling,3,aber Mama hat gemeint,"Mama, haben, meinen"
"Reuter, Gabriele",Aus guter Familie,1.9,49,ambient_sound,ambient,2,und das Wasser klatschte in großen Tropfen von den schneebedeckten Dächern,"Wasser, klatschen, groß, Tropfen, schneebedeckt, Dach"
"Reuter, Gabriele",Aus guter Familie,1.9,49,character_sound,Frau von Woszenska,3,Frau von Woszenska tauschte beim Frühstück mit ihrem Manne ganz beifällige Bemerkungen über sie,"Frau, tauschen, Frühstück, Manne, beifällig, Bemerkung"
"Reuter, Gabriele",Aus guter Familie,1.9,49,ambient_sound,ambient,0,daß man sich hier in dem stillen alten Städtchen,"still, alt, Städtchen"
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Agathe,3,nach einigen von ihr beantworteten Fragen,"beantwortet, Frage"
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Agathe,0,still,
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frauen,3,hörte auf Frau von Woszenskas Gespräch mit der alten Dame,"hören, Frau, Gespräch, alt, Dame"
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frau von Woszenskas,3,was Frau von Woszenskas sagte,"Frau, sagen"
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frauen,3,"wenn sie auch nur, wie eben jetzt, von Dienstboten sprach","Dienstbot, sprechen"
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frauen,3,Das »R« wurde mit Leidenschaft geschnarrt,"R, werden, Leidenschaft, schnarren"
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frau,3,frage ich,fragen
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frau,3,und sagt so ganz von oben,sagen
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frauen,4,Laut und triumphierend schlug Frau von Woszenskas sie auf den Tisch,"schlagen, Frau, Tisch"
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,unspecified,3,Sie bemerkte mit schwachem Lächeln,"bemerken, schwach, lächeln"
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frau von Woszenskas,3,Sie verabschiedete sich höflich,verabschieden
"Reuter, Gabriele",Aus guter Familie,1.9,50,character_sound,Frau von Woszenska,3,und versicherte,versichern
"Reuter, Gabriele",Aus guter Familie,1.9,51,character_sound,unspecified,4,rief die Malerin,"rufen, Malerin"
"Reuter, Gabriele",Aus guter Familie,1.9,51,character_sound,Herr von Woszenskas,3,sagte Woszenski,sagen
"Reuter, Gabriele",Aus guter Familie,1.9,51,character_sound,Frau von Woszenskas,2,flüsterte Frau von Woszenska,"flüstert, Frau"
"Reuter, Gabriele",Aus guter Familie,1.10,52,character_sound,Agathe,2,Tief aus der Brust rang sich seufzend der Atem,"Brust, ringen, Atem"
"Reuter, Gabriele",Aus guter Familie,1.10,52,character_sound,Agathe,2,"und sprach leise, feierlich",sprechen
"Reuter, Gabriele",Aus guter Familie,1.10,52,character_sound,Agathe,3,und wiederholte entzückt,"wiederholen, entzücken"
"Reuter, Gabriele",Aus guter Familie,1.10,52,character_sound,Lutz,3,was er mit ihr gesprochen,sprechen
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,mixed,3,Sie hatten wenige Worte gewechselt,"haben, Wort, wechseln"
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,Lutz,3,er redete mit Frau von Woszenska über seine begonnene Arbeit,"reden, Frau, begonnen, Arbeit"
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,mixed,3,Da gebrauchten sie Ausdrücke,"gebrauchen, Ausdruck"
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,Lutz,3,wenn er über die Kunst sprach,"Kunst, sprechen"
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,Frau von Woszenskas,3,und entschuldigte sich ernsthaft,entschuldigen
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,Lutz,3,und bemerkte,bemerken
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,Agathe,3,Agathe wagte zu sagen,"wagen, sagen"
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,Lutz,3,daß er Herrn von Woszenski »mein Freund Hamlet« nannte,"Herr, Freund, nennen"
"Reuter, Gabriele",Aus guter Familie,1.10,53,character_sound,Lutz,3,und ihm riet,raten
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,Agathe,0,Sie war sehr schweigsam,sein
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,Agathe,1,Das Blut klopfte ihr mit stärkerem Pulsschlag in den Adern,"Blut, klopfen, Pulsschlag, Ader"
"Reuter, Gabriele",Aus guter Familie,1.10,55,character_sound,Lutz,2,und sprach ein leises Wort,"sprechen, leis, Wort"
"Reuter, Gabriele",Aus guter Familie,1.10,55,character_sound,mixed,2,"Er schien sehr hingenommen von dem leisen, aber lebhaften Gespräch , das er in den Pausen mit seiner Nachbarin führte","scheinen, hinnehmen, Leisen, lebhaft, Gespräch, Pause, Nachbarin, führen"
"Reuter, Gabriele",Aus guter Familie,1.10,55,character_sound,Agathe,3,fragte Agathe Frau von Woszenska,"fragt, Frau"
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,Herr von Woszenskas,3,Er seufzte viel bei der Arbeit,"seufzen, Arbeit"
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,Herr von Woszenska,3,Abends erzählte er ihnen die tollsten Entwürfe zu neuen Arbeiten,"erzählen, tollst, Entwurf, neu, Arbeit"
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,mixed,3,Oder er beriet mit seiner Frau,"beraten, Frau"
"Reuter, Gabriele",Aus guter Familie,1.10,56,character_sound,Frau von Woszenskas,3,sagte sie philosophisch,sagen
"Reuter, Gabriele",Aus guter Familie,1.10,56,character_sound,Agathe,3,fragte Agathe,fragt
"Reuter, Gabriele",Aus guter Familie,1.10,56,character_sound,Frau von Woszenskas,4,Frau von Woszenska lachte,"Frau, lachen"
"Reuter, Gabriele",Aus guter Familie,1.10,56,character_sound,Frau von Woszenska,3,antwortete sie erfreut,antworten
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,Agathe,3,ihre Gedanken Woszenskis auszusprechen als ihren Eltern,"Gedanke, aussprechen, Eltern"
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,Herr Heidling,3,was ihr Vater als absurd und manieriert verdammte,"Vater, verdammt"
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,Agathe,0,Mit unbehaglichem Schweigen,"unbehaglich, schweigen"
"Reuter, Gabriele",Aus guter Familie,1.10,non-scene,character_sound,mixed,3,mit geistreichem Verständnis pries,"geistreich, Verständnis"
"Reuter, Gabriele",Aus guter Familie,1.11,58,character_sound,Frau Heidling,3,sagte die Regierungsrätin entschuldigend,"sagen, Regierungsrätin"
"Reuter, Gabriele",Aus guter Familie,1.11,58,character_sound,Agathe,3,daß unser Kind uns von der Reise erzählt,"Kind, Reise, erzählen"
"Reuter, Gabriele",Aus guter Familie,1.11,58,character_sound,Herr Heidling,3,sagte Heidling verstimmt,"sagen, verstimmen"
"Reuter, Gabriele",Aus guter Familie,1.11,58,character_sound,Herr Heidling,3,redete der Regierungsrat weiter,"reden, Regierungsrat"
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Eugenie,3,Eugenie sagt,"Eugenie, sagen"
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Frau Heidling,3,und fragte scherzhaft obenhin,"fragt, Scherzhaft"
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Agathe,4,Agathe lachte,lachen
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Frau Heidling,3,Die liebe Mama seufzte,"lieb, Mama, seufzen"
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Agathe,4,Agathe lachte noch viel übermütiger,lachen
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Agathe,4,Agathe wand sich lachend los,wandn
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Agathe,4,rief Agathe empört,rufen
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Agathe,2,Und nach einer Pause ganz leise,Pause
"Reuter, Gabriele",Aus guter Familie,1.11,59,character_sound,Frau Heidling,0,Mama streichelte schweigend ihr Haar,"Mama, streichelen, Haar"
"Reuter, Gabriele",Aus guter Familie,1.11,61,ambient_sound,ambient,3,Zuerst hörte sie bei Wutrows von ihm reden,"hören, reden"
"Reuter, Gabriele",Aus guter Familie,1.11,61,character_sound,Eugenie,3,sagte Eugenie,"sagen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.11,61,character_sound,Agathe,3,fragte Agathe beklommen,"fragt, Agathe, beklommen"
"Reuter, Gabriele",Aus guter Familie,1.11,61,character_sound,Agathe,3,stieß Agathe in ihrer Fassungslosigkeit hervor,"stoßen, Fassungslosigkeit"
"Reuter, Gabriele",Aus guter Familie,1.12,non-scene,character_sound,Martin,3,sagte er,sagen
"Reuter, Gabriele",Aus guter Familie,1.12,non-scene,character_sound,mixed,3,So schleppte sich das Gespräch trübe und gezwungen,"schleppten, Gespräch, trübe, zwingen"
"Reuter, Gabriele",Aus guter Familie,1.12,non-scene,character_sound,mixed,0,durch Pausen völligen Schweigens unterbrochen,"Pause, völlig, Schweigens, unterbrechen"
"Reuter, Gabriele",Aus guter Familie,1.12,non-scene,character_sound,mixed,3,Nur einmal hörte die Tischgesellschaft Frau Wutrow von der Küche her mit dem Lohndiener wegen des großen Weinverbrauchs zanken,"hören, Tischgesellschaft, Frau, Küche, Lohndiener, groß, Weinverbrauch, zanken"
"Reuter, Gabriele",Aus guter Familie,1.12,non-scene,character_sound,Walter,0,Walter dagegen schien bewegt und still,scheinen
"Reuter, Gabriele",Aus guter Familie,1.12,63,character_sound,Martin,4,daß Greffinger in ein lautes Lachen verfiel,"Greffinger, laut, lachen"
"Reuter, Gabriele",Aus guter Familie,1.12,63,character_sound,Eugenie,3,und stieß mit ihm an,stoßen
"Reuter, Gabriele",Aus guter Familie,1.12,63,character_sound,Eugenie,2,wie sie leise zu ihm sprach,sprechen
"Reuter, Gabriele",Aus guter Familie,1.12,63,character_sound,Eugenie,3,welche umsichtig die letzten Anordnungen für die Reise traf,"letzter, Anordnung, Reise, treffen"
"Reuter, Gabriele",Aus guter Familie,1.12,63,character_sound,Agathe,3,Sie schluchzte recht von Herzen,"schluchzen, Recht, Herz"
"Reuter, Gabriele",Aus guter Familie,1.12,64,character_sound,Eugenie,3,Agathe gebeten,bitten
"Reuter, Gabriele",Aus guter Familie,1.12,64,character_sound,Agathe,1,"Müden, leisen Schrittes ging Agathe","Müde, Schritt, gehen"
"Reuter, Gabriele",Aus guter Familie,1.12,64,character_sound,Mädchen,3,und vergnügten Unsinn geschwatzt,"vergnügt, Unsinn, schwatzen"
"Reuter, Gabriele",Aus guter Familie,1.12,64,character_sound,Martin,3,Agathe hörte sein stoßweises röchelndes Weinen,"hören, stoßweis, röchelnd, Wei"
"Reuter, Gabriele",Aus guter Familie,1.12,64,character_sound,Agathe,1,und schlich vorsichtig zurück,
"Reuter, Gabriele",Aus guter Familie,1.12,non-scene,character_sound,Herr Heidling,0,"und saß schweigsam, verstimmt mit seiner Cigarre in der Sofaecke","sitzen, verstimmen, Cigarre, Sofaecke"
"Reuter, Gabriele",Aus guter Familie,1.12,non-scene,character_sound,Lutz,3,"Applaudierte er auf eine nachlässige, diskrete Weise","Applaudierte, nachlässig, diskret, Weise"
"Reuter, Gabriele",Aus guter Familie,1.12,non-scene,ambient_sound,ambient,3,Dann hörte Agathe Bemerkungen unter ihren Nachbarn über seine Beziehungen zur Daniel,"hören, Bemerkung, Nachbar, Beziehung, Daniel"
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Agathe,3,Sie erzählte ihrer Schwägerin davon,"erzählen, Schwägerin"
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Eugenie,3,Ich habe heute Deinen Lutz gesprochen,"haben, Lutz, sprechen"
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Agathe,3,fragte Agathe atemlos,fragt
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Eugenie,3,Ich dankte ihm für seine Mühe,"danken, Mühe"
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Lutz,3,und er antwortete,antworten
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Agathe,2,Sie brach in Thränen aus,"brechen, Thrän"
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Eugenie,4,rief Eugenie erschrocken,"rufen, Eugenie, erschrocken"
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Eugenie,3,begann sie verständig,beginnen
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Agathe,2,murmelte Agathe leise,murmeln
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Eugenie,3,Eugenie seufzte,"Eugenie, seufzen"
"Reuter, Gabriele",Aus guter Familie,1.12,65,character_sound,Eugenie,2,Sie schnippte zierlich mit den Fingern ein Brosämlein von ihrer neuen Tischdecke,"schnippten, Finger, Brosämlein, neu, Tischdecke"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,mixed,3,nahe der Eingangsthür des Saales plaudernd nebeneinander zu stehen,"Eingangsthür, Saal, stehen"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,mixed,3,Weil ihre Eltern fortwährend klagten,"Eltern, klagen"
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,mixed,3,während sie mit dem Assessor schwatzte,"Assessor, schwatzen"
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,Agathe,3,"Nach einem schnellen, scheuen Blick sprach sie weiter","schnell, scheu, Blick, sprechen"
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,Daniel,2,und redete leise auf ihn ein,"redet, Leise"
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,Agathe,4,Sie lachte zu allem,lachen
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,Raikendorf,3,was Raikendorf sagte,sagen
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,Agathe,3,verlangte sie keck,verlangen
"Reuter, Gabriele",Aus guter Familie,1.13,66,ambient_sound,ambient,3,Jemand fragte den Maler,"fragen, Maler"
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,Lutz,3,antwortete er,antworten
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,Lutz,2,"Seine Stimme – seine leise, hastige, absonderliche Stimme wieder zu hören","Stimme, leis, hastig, absonderlich, Stimme, hören"
"Reuter, Gabriele",Aus guter Familie,1.13,66,character_sound,Lutz,4,Lachend zeigte er,zeigen
"Reuter, Gabriele",Aus guter Familie,1.13,66,ambient_sound,ambient,4,ein paar Komiteeherren klatschten Beifall,"Komiteeherren, klatscht, Beifall"
"Reuter, Gabriele",Aus guter Familie,1.13,67,character_sound,Eugenie,4,rief Eugenie sie an,"rufen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.13,67,character_sound,Walter,4,Walter lachte,lachen
"Reuter, Gabriele",Aus guter Familie,1.13,67,character_sound,Agathe,3,Agathes Bitte klang inständig,"agathe, Bitte, klingen"
"Reuter, Gabriele",Aus guter Familie,1.13,67,character_sound,Eugenie,3,entschied Eugenie,"entscheiden, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.13,67,character_sound,Lutz,3,Lutz hatte Agathe angesprochen,"Lutz, haben, ansprechen"
"Reuter, Gabriele",Aus guter Familie,1.13,67,character_sound,Lutz,3,und sie gefragt,fragen
"Reuter, Gabriele",Aus guter Familie,1.13,67,character_sound,Lutz,3,Und dann bat er sie,bitten
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,mixed,3,Agathe mußte am andern Morgen eine ordentliche Strafpredigt über sich ergehen lassen,"müssen, anderer, Morgen, ordentlich, Strafpredigt, ergehen, lassen"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Agathe,3,Aber sie bat Mama himmelhoch,"bitten, Mama"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Herr Heidling,3,verdrossen ein »Ja« zu sagen,"verdrossen, Ja, sagen"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Lutz,3,zerstreute und kurze Antworten gab,"zerstreut, kurz, Antwort, geben"
"Reuter, Gabriele",Aus guter Familie,1.13,68,character_sound,Eugenie,3,sagte Eugenie,"sagen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.13,68,character_sound,Eugenie,2,flüsterte sie ihr ins Ohr,"flüstern, Ohr"
"Reuter, Gabriele",Aus guter Familie,1.13,68,character_sound,mixed,3,und verließ sie nach wenigen Sekunden in einer langen Unterhaltung mit dem Maler,"verlassen, Sekunde, lang, Unterhaltung, Maler"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Lutz,3,Lutz sprach viel und lebhaft,sprechen
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Agathe,3,"Agathe hatte nur halblaute, kindische Töne als Antwort","haben, halblaut, kindisch, Ton, Antwort"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Mann,3,der viermal in der Woche bei ihnen vorsprach,Woche
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Mann,3,ließ sich von seiner Mutter erzählen und von seinen Leibgerichten,"lassen, Mutter, erzählen, Leibgerichte"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,ambient_sound,ambient,3,sagten ihr die Freundinnen,"sagen, Freundin"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Mann,0,Seine Neigung war verschwiegen und bescheiden,"Neigung, sein, verschweigen"
"Reuter, Gabriele",Aus guter Familie,1.13,69,character_sound,Mann,3,sagte Referendar Dürnheim,sagen
"Reuter, Gabriele",Aus guter Familie,1.13,69,character_sound,Mann,3,wurde ihm geantwortet,"werden, antworten"
"Reuter, Gabriele",Aus guter Familie,1.13,69,character_sound,Lutz,3,Er spricht ja jetzt vom Heiraten,"sprechen, Heiraten"
"Reuter, Gabriele",Aus guter Familie,1.13,69,ambient_sound,ambient,4,Ein lautes Gelächter folgte,"laut, Gelächter, folgen"
"Reuter, Gabriele",Aus guter Familie,1.13,69,ambient_sound,ambient,1,Der Sprecher wurde angestoßen,"Sprecher, werden, anstoßen"
"Reuter, Gabriele",Aus guter Familie,1.13,69,character_sound,Daniel,3,die selbst erzählt hatte,"erzählen, haben"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Eugenie,3,an dem Eugenie in der Breiten Straße mit Herrn von Lutz verabredete,"Eugenie, Breit, Straße, Herr, Lutz, verabreden"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Eugenie,3,Eugenie gab ihr recht,"Eugenie, geben, Recht"
"Reuter, Gabriele",Aus guter Familie,1.13,70,character_sound,Agathe,0,und Agathe saß still und steif,sitzen
"Reuter, Gabriele",Aus guter Familie,1.13,70,character_sound,Mann,3,Der Hauptmann schlug einen gemeinsamen Spaziergang vor,"Hauptmann, schlagen, gemeinsam, Spaziergang"
"Reuter, Gabriele",Aus guter Familie,1.13,70,character_sound,Männer,3,Die Herren empfahlen sich,"Herr, empfehlen"
"Reuter, Gabriele",Aus guter Familie,1.13,71,character_sound,Lutz,3,Herr von Lutz erzählte es Agathe,"Herr, erzählen"
"Reuter, Gabriele",Aus guter Familie,1.13,71,character_sound,Agathe,0,In ihr war alles still und stumm,sein
"Reuter, Gabriele",Aus guter Familie,1.13,71,character_sound,Lutz,3,Lutz fragte,"Lutz, fragen"
"Reuter, Gabriele",Aus guter Familie,1.13,71,character_sound,Agathe,3,antwortete sie ohne Freude,"antworten, Freude"
"Reuter, Gabriele",Aus guter Familie,1.13,73,character_sound,mixed,3,Aengstlich horchte Agathe auf seine Unterhaltung mit Mama,"Aengstlich, horchen, Unterhaltung, Mama"
"Reuter, Gabriele",Aus guter Familie,1.13,73,character_sound,Herr Heidling,3,"nun fing Papa sogar an, mit ihm über Kunst zu sprechen","fing, Papa, Kunst, sprechen"
"Reuter, Gabriele",Aus guter Familie,1.13,73,character_sound,Herr Heidling,3,Wie pedantisch das alles klang,klingen
"Reuter, Gabriele",Aus guter Familie,1.13,73,character_sound,Agathe,0,Ihre Stimme war auch wieder fort,"Stimme, sein"
"Reuter, Gabriele",Aus guter Familie,1.13,74,character_sound,mixed,3,Der Maler und Heidlings wurden aufgefordert,"Maler, werden, auffordern"
"Reuter, Gabriele",Aus guter Familie,1.13,74,character_sound,mixed,3,Bei Tisch geriet plötzlich die Rede auf Heiraten,"Tisch, geraten, Rede, Heirat"
"Reuter, Gabriele",Aus guter Familie,1.13,74,character_sound,Walter,3,Walter sagte,sagen
"Reuter, Gabriele",Aus guter Familie,1.13,74,character_sound,Lutz,4,rief Lutz lachend,"rufen, Lutz"
"Reuter, Gabriele",Aus guter Familie,1.13,74,character_sound,Herr Heidling,1,Regierungsrat Heidling zog die Stirn mißbilligend in Falten,"Regierungsrat, ziehen, Stirn, Falte"
"Reuter, Gabriele",Aus guter Familie,1.13,74,character_sound,Lutz,4,warf Lutz hin,"werfen, Lutz"
"Reuter, Gabriele",Aus guter Familie,1.13,75,character_sound,Frau Heidling,2,Frau Heidling sagte ihrer Tochter eines Abends sanft und schonend,"Frau, sagen, Tochter, Abend"
"Reuter, Gabriele",Aus guter Familie,1.13,75,character_sound,Herr Heidling,3,Papa hat mir gestern erzählt,"Papa, haben, erzählen"
"Reuter, Gabriele",Aus guter Familie,1.13,75,character_sound,Herr Heidling,3,und Papa wünscht nicht,"Papa, wünschen"
"Reuter, Gabriele",Aus guter Familie,1.13,non-scene,character_sound,Agathe,2,Das flüsterte Agathe sich zu mit der Neigung des jungen empfindungsvollen Menschen für das Pathos,"flüstert, Neigung, jung, empfindungsvoll, Mensch, Pathos"
"Reuter, Gabriele",Aus guter Familie,1.14,non-scene,character_sound,Männer,3,"Walter und der Regierungsrat sprachen oft von dieser Aussicht – mit Zorn, aber doch mit dem heimlichen Wunsch","Regierungsrat, sprechen, Aussicht, Zorn, heimlich, Wunsch"
"Reuter, Gabriele",Aus guter Familie,1.14,non-scene,ambient_sound,ambient,4,brachen alle in ein verächtliches Lachen aus,"brechen, verächtlich, lachen"
"Reuter, Gabriele",Aus guter Familie,1.14,76,character_sound,Agathe,0,stand sie still,stehen
"Reuter, Gabriele",Aus guter Familie,1.14,76,character_sound,Agathe,2,und fragte schüchtern,"fragt, Schüchter"
